PLAYER_ID,PLAYER_NAME,POSITION,TEAM,AGE,GAMES,GAMES_STARTED,MIN_TOTAL,PTS,REB,AST,STL,BLK,TOV,PF,FG_PCT,FG3_PCT,FT_PCT,USAGE_RATE,DWS,OWS,WS,WS_48,PER,TS_PCT,BPM,OBPM,DBPM,PLUS_MINUS,WIN_PCT,NET_RATING
1,Shai Gilgeous-Alexander,PG,OKC,27,49,49,1632,31.8,4.4,6.4,1.3,0.8,2.1,2.1,0.554,0.39,0.892,33.6,2.9,8.5,11.4,0.335,31.6,0.67,11.8,9.1,2.7,19.2576,0.677,17.700000000000003
2,Tyrese Maxey,PG,PHI,25,51,51,1976,28.8,4.2,6.8,2,0.8,2.5,2.2,0.47,0.379,0.891,29.1,2.1,5.2,7.3,0.178,22.7,0.598,5.9,5.3,0.6,11.6584,0.5885,8.850000000000001
3,Donovan Mitchell,SG,CLE,29,50,50,1691,29,4.5,5.9,1.5,0.3,3.1,2.4,0.485,0.377,0.85,32.6,1.8,4.3,6.1,0.172,23.3,0.617,5.7,5.7,-0.1,9.6387,0.5855,8.55
4,Jaylen Brown,SF,BOS,29,48,48,1647,29.4,6.9,4.7,1,0.4,3.6,2.8,0.484,0.352,0.772,36.9,2.1,2.2,4.3,0.125,22.4,0.572,3.1,3.7,-0.6,5.105700000000001,0.5465,4.65
5,Luka Dončić,PG,LAL,26,42,42,1492,32.8,7.8,8.6,1.5,0.5,4.3,2.4,0.473,0.345,0.781,37.9,1.6,4.3,5.9,0.19,27.5,0.614,8.1,7.4,0.7,12.085199999999999,0.6214999999999999,12.149999999999999
6,Jalen Brunson,PG,NYK,29,49,49,1698,27.4,3.3,6.1,0.7,0.1,2.2,2.3,0.47,0.372,0.847,31.2,1.2,4.8,6,0.169,21.1,0.587,3.3,4.6,-1.3,5.6034,0.5495,4.949999999999999
7,Anthony Edwards,SG,MIN,24,45,45,1599,29.6,5.2,3.8,1.3,0.8,2.7,1.8,0.492,0.397,0.795,31.5,2,3.5,5.4,0.163,22.6,0.619,5,5.1,-0.1,7.995,0.575,7.5
8,Kevin Durant,SF,HOU,37,49,49,1799,25.9,5.3,4.4,0.9,0.9,3.1,2,0.506,0.405,0.881,27.1,2,4.4,6.5,0.172,20.4,0.627,3.8,3.7,0.1,6.8362,0.5569999999999999,5.699999999999999
9,Jamal Murray,PG,DEN,28,49,49,1747,25.8,4.3,7.6,1,0.4,2.3,1.6,0.486,0.428,0.883,28.6,1,5.3,6.3,0.173,22.7,0.616,4.3,5.9,-1.6,7.5121,0.5645,6.449999999999999
10,Pascal Siakam,PF,IND,31,51,51,1723,23.7,6.7,3.9,1.1,0.5,2.2,2.4,0.48,0.369,0.68,29.3,1.5,1.3,2.8,0.077,18.7,0.56,1.5,2.2,-0.7,2.5845000000000002,0.5225,2.25
11,Julius Randle,PF,MIN,31,55,55,1849,22,7,5.5,1.1,0.3,2.6,2.8,0.489,0.322,0.82,26.3,2.2,4.1,6.3,0.164,19.9,0.595,2.5,2.4,0.1,4.6225,0.5375,3.75
12,Cade Cunningham,PG,DET,24,46,46,1610,25.3,5.6,9.6,1.4,0.8,3.7,3.2,0.459,0.321,0.81,30.8,2.6,3.3,6,0.177,21.8,0.564,5.7,4.5,1.2,9.177000000000001,0.5855,8.55
13,James Harden,PG,2TM,36,46,46,1627,25.3,4.9,8.1,1.3,0.4,3.6,1.9,0.421,0.351,0.904,31,1.3,3.9,5.2,0.154,22,0.6,3.8,4.8,-1,6.1826,0.5569999999999999,5.699999999999999
14,Deni Avdija,SF,POR,25,45,45,1550,25.5,7.2,6.7,0.8,0.6,3.8,2.6,0.467,0.354,0.8,29,1.4,3.7,5.1,0.158,21.1,0.61,4.9,4.5,0.3,7.595000000000001,0.5735,7.3500000000000005
15,Jalen Johnson,SF,ATL,24,49,49,1750,23.4,10.6,8.2,1.3,0.5,3.4,2.2,0.502,0.355,0.777,27.1,2.3,2.9,5.2,0.142,21.4,0.592,4.3,3.2,1.1,7.5249999999999995,0.5645,6.449999999999999
16,Brandon Ingram,SF,TOR,28,52,52,1768,22,5.8,3.7,0.8,0.8,2.5,1.9,0.472,0.364,0.835,27.3,2.1,0.9,3.1,0.083,16.6,0.568,0.5,1,-0.5,0.884,0.5075,0.75
17,Keyonte George,PG,UTA,22,48,48,1629,23.8,3.9,6.5,1.1,0.3,3.3,2.3,0.458,0.375,0.894,27.6,0.1,3,3,0.089,18.5,0.612,0.6,2.9,-2.3,0.9773999999999999,0.509,0.8999999999999999
18,Trey Murphy III,SF,NOP,25,51,51,1826,22.2,5.7,3.8,1.5,0.3,1.8,2.1,0.477,0.38,0.89,23.1,1.1,3.7,4.8,0.127,18.9,0.616,2.4,3.3,-0.8,4.3824,0.536,3.5999999999999996
19,Kawhi Leonard,SF,LAC,34,40,40,1311,27.9,6.3,3.7,2.1,0.5,2.1,1.3,0.492,0.387,0.913,33.4,1.7,3.8,5.5,0.201,27.5,0.62,8,7.1,0.9,10.488,0.62,12
20,Nikola Jokić,C,DEN,30,38,38,1304,28.8,12.2,10.7,1.4,0.8,3.6,2.7,0.593,0.42,0.846,30.7,1.8,8.1,9.9,0.363,35.3,0.703,15.8,11.8,4.1,20.6032,0.737,23.700000000000003
21,Devin Booker,SG,PHO,29,43,43,1458,25.2,4,6.3,0.9,0.3,3.3,2.7,0.455,0.311,0.863,31.2,1.3,2.8,4.1,0.135,19.5,0.58,1.7,2.7,-0.9,2.4785999999999997,0.5255,2.55
22,Lauri Markkanen,PF,UTA,28,40,40,1390,26.9,7,2.1,1,0.5,1.5,1.9,0.478,0.365,0.891,28,0.2,3.2,3.4,0.119,21.1,0.61,2.3,4.6,-2.2,3.1969999999999996,0.5345,3.4499999999999997
23,Nickeil Alexander-Walker,SG,ATL,27,53,46,1755,20.3,3.6,3.7,1.2,0.6,2,2.2,0.437,0.376,0.882,24.6,1.4,1.3,2.7,0.074,15.3,0.58,-0.5,0.6,-1.1,-0.8775,0.4925,-0.75
24,Stephen Curry,PG,GSW,37,39,39,1222,27.2,3.5,4.8,1.1,0.4,2.8,1.9,0.468,0.391,0.931,32.7,1.3,2.8,4.1,0.16,22.7,0.636,5.4,6.3,-0.9,6.598800000000001,0.581,8.100000000000001
25,Norman Powell,SG,MIA,32,45,45,1379,23,3.6,2.6,1.2,0.2,2,2.2,0.474,0.396,0.843,27.2,1.6,2.1,3.7,0.129,18.2,0.616,2.4,2.3,0.1,3.3096,0.536,3.5999999999999996
26,DeMar DeRozan,PF,SAC,36,55,55,1784,18.7,3.2,3.8,1.2,0.3,1.1,2.1,0.497,0.342,0.861,22.1,0.4,3.8,4.2,0.114,17.6,0.595,0,0.7,-0.6,0,0.5,0
27,Scottie Barnes,PF,TOR,24,53,53,1826,19.4,8.4,5.6,1.3,1.6,2.7,2.8,0.506,0.306,0.814,24,3,2.3,5.3,0.14,19.5,0.578,3.8,1.7,2.1,6.9388,0.5569999999999999,5.699999999999999
28,Michael Porter Jr.,SF,BRK,27,41,41,1353,25,7.2,3.2,1,0.2,2.5,2.2,0.474,0.385,0.853,30.3,1.1,1.9,3,0.105,20.7,0.609,3.8,4.8,-1,5.1414,0.5569999999999999,5.699999999999999
29,Shaedon Sharpe,SG,POR,22,48,42,1439,21.4,4.4,2.6,1.4,0.1,3,2,0.456,0.34,0.784,30.3,1.3,-0.1,1.2,0.039,15.6,0.55,-1.2,-0.1,-1.1,-1.7268000000000001,0.482,-1.7999999999999998
30,Dillon Brooks,SF,PHO,30,48,48,1499,21.2,3.6,1.8,1,0.2,1.8,3.4,0.44,0.345,0.858,28.5,1.4,0.8,2.2,0.07,14.5,0.549,-2,-0.7,-1.3,-2.998,0.47,-3
31,Desmond Bane,SG,ORL,27,52,52,1762,19.4,4.2,4.2,0.9,0.5,2.2,3,0.468,0.357,0.93,23.4,1.5,2.2,3.6,0.099,15.5,0.582,-0.2,0.5,-0.7,-0.35240000000000005,0.497,-0.30000000000000004
32,Kon Knueppel,SF,CHO,20,53,52,1704,18.9,5.5,3.5,0.7,0.2,2.2,2.1,0.485,0.428,0.899,22.1,1.3,3.7,5,0.141,17.2,0.646,2.6,3.2,-0.6,4.4304,0.539,3.9000000000000004
33,Cooper Flagg,SF,DAL,19,49,49,1669,20.4,6.6,4.1,1.2,0.8,2.2,2.1,0.482,0.302,0.804,25.1,2.1,1.2,3.3,0.094,17.3,0.56,1.3,0.6,0.7,2.1697,0.5195,1.9500000000000002
34,Karl-Anthony Towns,C,NYK,30,50,50,1572,19.8,11.9,2.9,0.9,0.6,2.5,3.5,0.464,0.348,0.852,25.9,2.5,3,5.5,0.168,20.4,0.592,1.7,1.6,0.1,2.6724,0.5255,2.55
35,Miles Bridges,PF,CHO,27,53,53,1707,18.2,6.1,3.5,0.5,0.5,1.5,1.8,0.449,0.327,0.845,22.9,1.4,2.8,4.3,0.12,16,0.565,0.7,1.3,-0.6,1.1949,0.5105,1.0499999999999998
36,Victor Wembanyama,C,SAS,22,39,30,1128,24.4,11.1,2.7,0.9,2.7,2.7,2.7,0.512,0.37,0.811,32.3,2.8,2.5,5.3,0.225,28.1,0.625,8.9,5.4,3.4,10.0392,0.6335,13.350000000000001
37,CJ McCollum,PG,2TM,34,50,37,1505,18.8,3.4,3.5,0.8,0.4,1.7,1.9,0.457,0.388,0.774,25.2,0.3,1.3,1.6,0.05,15.5,0.57,-1.2,1.1,-2.3,-1.8059999999999998,0.482,-1.7999999999999998
38,Alperen Şengün,C,HOU,23,45,45,1530,20.8,9.4,6.3,1.4,1,3.2,3.2,0.499,0.302,0.694,27,2.4,2.7,5.1,0.16,21.5,0.554,4.5,2.9,1.6,6.885,0.5675,6.75
39,Jaren Jackson Jr.,C,2TM,26,47,47,1432,19.3,5.7,2,1.1,1.4,2.2,3.8,0.473,0.358,0.801,25.9,1.8,0.2,2,0.067,15.5,0.573,-0.5,-1.2,0.6,-0.716,0.4925,-0.75
40,Amen Thompson,PG,HOU,23,51,51,1897,17.7,7.6,5.4,1.4,0.6,2.5,2.2,0.504,0.207,0.783,20.4,2.4,3.5,5.9,0.149,17.9,0.567,1.9,1.1,0.8,3.6043,0.5285,2.8499999999999996
41,Paolo Banchero,PF,ORL,23,42,42,1442,21.4,8.5,4.9,0.7,0.6,2.8,2,0.457,0.301,0.765,26.8,1.7,1.1,2.8,0.094,17.6,0.562,1.4,1.2,0.1,2.0187999999999997,0.521,2.0999999999999996
42,Payton Pritchard,PG,BOS,28,52,48,1699,17.1,4.2,5.3,0.8,0.1,1.1,1.4,0.459,0.356,0.863,21.1,1.4,4.4,5.8,0.164,17.6,0.575,2.2,2.8,-0.6,3.7378000000000005,0.533,3.3000000000000003
43,Derrick White,SG,BOS,31,51,51,1751,17.4,4.4,5.5,1.2,1.4,1.8,1.6,0.39,0.324,0.9,23.2,2.1,2.2,4.4,0.12,16.5,0.523,2.9,2.3,0.6,5.0779,0.5435,4.35
44,Immanuel Quickley,PG,TOR,26,51,51,1653,17,4.4,6.1,1.3,0.1,1.6,2.1,0.445,0.378,0.805,21.4,1.9,2.8,4.7,0.138,16.7,0.579,2.2,1.8,0.4,3.6366000000000005,0.533,3.3000000000000003
45,Ryan Rollins,PG,MIL,23,51,46,1633,16.9,4.6,5.5,1.5,0.4,2.4,2.7,0.463,0.407,0.757,23.8,1.4,1.1,2.5,0.075,15.9,0.568,0,0.4,-0.3,0,0.5,0
46,Bam Adebayo,C,MIA,28,47,47,1469,18.3,9.8,2.8,1,0.6,1.8,1.7,0.446,0.342,0.783,23.9,2.4,1,3.5,0.113,17.2,0.549,1.4,0.8,0.6,2.0566,0.521,2.0999999999999996
47,Mikal Bridges,SF,NYK,29,54,54,1866,15.8,4.2,4,1.4,0.8,1,2,0.502,0.389,0.821,17.4,2.1,3.9,6,0.155,16.5,0.603,3.4,2.1,1.3,6.3444,0.551,5.1
48,De'Aaron Fox,PG,SAS,28,44,44,1410,19.3,3.9,6.2,1.2,0.3,2.4,2.2,0.479,0.348,0.793,25,1.8,2.1,3.9,0.132,17.7,0.58,2.2,1.7,0.5,3.102,0.533,3.3000000000000003
49,LaMelo Ball,PG,CHO,24,44,41,1214,19.2,4.8,7.4,1.1,0.2,3.1,2.6,0.402,0.362,0.884,32.1,1.3,1.4,2.7,0.108,18.6,0.533,3,3.7,-0.7,3.642,0.545,4.5
50,Giannis Antetokounmpo,PF,MIL,31,30,30,876,28,10,5.6,0.9,0.7,3.3,2.6,0.645,0.395,0.658,36.3,1.1,3.7,4.8,0.261,33.5,0.679,10.3,8.1,2.3,9.0228,0.6545,15.450000000000001
51,Anthony Black,PG,ORL,22,52,32,1624,16.1,4.1,4,1.4,0.7,2.2,2.8,0.46,0.341,0.755,22.2,1.9,0.8,2.7,0.08,14.6,0.565,0,-0.5,0.5,0,0.5,0
52,Zion Williamson,PF,NOP,25,39,32,1154,21.5,6.2,3.5,1,0.6,2.3,2.4,0.582,0,0.712,27.3,0.7,3,3.7,0.152,23.3,0.629,3,3.7,-0.6,3.4619999999999997,0.545,4.5
53,Nikola Vučević,C,2TM,35,50,48,1531,16.6,9,3.7,0.7,0.6,1.5,2,0.502,0.369,0.833,21.7,1.3,2.3,3.7,0.116,18.2,0.582,1.6,1.8,-0.2,2.4496000000000002,0.524,2.4000000000000004
54,Chet Holmgren,PF,OKC,23,47,47,1382,17.6,8.7,1.6,0.5,2,1.6,2.5,0.564,0.359,0.774,22.1,3.1,3,6.1,0.213,21.4,0.654,3.7,2.2,1.5,5.1133999999999995,0.5555,5.550000000000001
55,Joel Embiid,C,PHI,31,31,31,972,26.6,7.5,3.9,0.6,1.1,3,2.2,0.494,0.32,0.858,33.7,1,2.4,3.4,0.167,24.9,0.606,4.7,5,-0.3,4.5684000000000005,0.5705,7.050000000000001
56,Matas Buzelis,PF,CHI,21,54,54,1526,15.2,5.3,2,0.6,1.5,1.9,2.4,0.474,0.37,0.778,21.8,1.3,0.7,2.1,0.065,14.8,0.596,-1.2,-0.7,-0.5,-1.8312,0.482,-1.7999999999999998
57,Saddiq Bey,SF,NOP,26,48,40,1458,16.6,5.8,2.4,0.9,0,0.7,1.1,0.45,0.345,0.842,20.8,0.6,3.1,3.7,0.122,17.4,0.575,0.7,2.4,-1.7,1.0206,0.5105,1.0499999999999998
58,Andrew Wiggins,SF,MIA,30,50,50,1564,15.9,5,2.8,1.2,1,1.7,2.2,0.471,0.395,0.767,20.3,2,1.2,3.2,0.097,14.7,0.57,0.9,0.3,0.5,1.4076000000000002,0.5135,1.35
59,Russell Westbrook,SF,SAC,37,52,46,1521,15.3,5.7,6.6,1.3,0.2,3.4,2.5,0.43,0.345,0.697,25.9,0.8,-0.5,0.3,0.01,15.1,0.533,-0.4,0.6,-1,-0.6084,0.494,-0.6000000000000001
60,Onyeka Okongwu,C,ATL,25,49,38,1567,16.2,7.8,3.3,1.2,1,2,3.5,0.483,0.375,0.77,20.4,1.9,1.5,3.3,0.102,15.7,0.592,-0.2,-0.4,0.2,-0.3134,0.497,-0.30000000000000004
61,Jaden McDaniels,PF,MIN,25,53,53,1700,14.9,4.2,2.8,0.9,1,1.7,3.3,0.518,0.45,0.845,17.9,1.9,2.3,4.2,0.118,14.1,0.622,-0.2,-0.5,0.3,-0.34,0.497,-0.30000000000000004
62,Naz Reid,C,MIN,26,55,2,1444,14.2,6.4,2.5,1,0.9,1.6,2.5,0.469,0.384,0.744,21.9,2.3,1.5,3.8,0.125,16.8,0.59,2.1,1.1,1,3.0324,0.5315,3.1500000000000004
63,Naji Marshall,SF,DAL,28,52,28,1539,15,5,3,1,0.1,1.4,1.9,0.531,0.314,0.779,19.1,1.6,2.5,4.2,0.13,16.1,0.619,0.6,0,0.7,0.9233999999999999,0.509,0.8999999999999999
64,Jalen Duren,C,DET,22,44,44,1218,17.7,10.4,1.8,0.9,0.8,1.9,2.8,0.631,NA,0.737,22.6,2.4,3.6,6,0.238,24.1,0.667,3.5,3.1,0.4,4.263,0.5525,5.25
65,Jabari Smith Jr.,PF,HOU,22,51,51,1788,15.2,7,1.9,0.8,1,1.3,2.6,0.436,0.36,0.771,17.9,2.2,2.2,4.4,0.118,13.4,0.555,-0.6,-0.6,0,-1.0728,0.491,-0.8999999999999999
66,LeBron James,SF,LAL,41,35,35,1165,21.8,5.7,6.9,1.1,0.6,3.1,1.4,0.502,0.306,0.742,28.3,1,1.7,2.7,0.111,20.4,0.584,2.7,3.1,-0.4,3.1455,0.5405,4.050000000000001
67,Jimmy Butler,SF,GSW,36,38,38,1182,20,5.6,4.9,1.4,0.2,1.6,1.2,0.519,0.376,0.864,23.2,1.3,4.7,6,0.245,23.5,0.646,5.5,4.9,0.6,6.5009999999999994,0.5825,8.25
68,Jaime Jaquez Jr.,SF,MIA,24,50,1,1438,15.1,5.4,4.7,0.8,0.3,2.3,2,0.507,0.278,0.748,22,1.7,1,2.7,0.089,15.1,0.563,-0.1,-0.5,0.4,-0.1438,0.4985,-0.15000000000000002
69,Anfernee Simons,SG,2TM,26,52,3,1300,14.5,2.4,2.5,0.5,0.2,1.2,1.7,0.444,0.391,0.893,23.6,0.9,2.1,3,0.111,15.3,0.582,0.2,1.7,-1.4,0.26,0.503,0.30000000000000004
70,Brandon Miller,SF,CHO,23,37,37,1122,20.4,4.6,3.3,1.1,0.9,2.7,2.7,0.426,0.366,0.887,28.9,1.2,0.7,1.9,0.081,16.3,0.56,0.5,1,-0.4,0.561,0.5075,0.75
71,Evan Mobley,PF,CLE,24,42,40,1402,17.9,8.8,4,0.9,2,2.1,2.5,0.512,0.304,0.635,21.9,2,1.9,3.9,0.134,18.6,0.576,2.7,1.2,1.5,3.7854,0.5405,4.050000000000001
72,Andrew Nembhard,PG,IND,26,43,43,1381,17.4,3,7.5,0.9,0.2,2.4,2.2,0.441,0.364,0.816,23.8,0.7,1.4,2.2,0.075,15.5,0.558,-0.9,0.9,-1.9,-1.2429000000000001,0.4865,-1.35
73,Zach LaVine,SG,SAC,30,39,37,1224,19.2,2.8,2.3,0.7,0.3,1.9,2.1,0.479,0.39,0.88,23.8,0.1,1.3,1.4,0.053,14.8,0.614,-1.6,0.6,-2.2,-1.9584000000000001,0.476,-2.4000000000000004
74,Tim Hardaway Jr.,SG,DEN,33,53,5,1459,14,2.6,1.3,0.5,0.2,0.5,1.2,0.447,0.404,0.863,18.6,0.5,2.6,3.1,0.103,14,0.626,-0.7,1.5,-2.2,-1.0213,0.4895,-1.0499999999999998
75,Peyton Watson,SF,DEN,23,49,39,1505,14.9,4.9,2,1,1.2,1.8,2.5,0.496,0.417,0.727,20.3,1.3,1.1,2.4,0.076,14.5,0.6,-1.1,-0.5,-0.6,-1.6555,0.4835,-1.6500000000000001
76,VJ Edgecombe,SG,PHI,20,49,49,1736,14.9,5.4,4.2,1.5,0.5,1.8,3.1,0.424,0.358,0.783,19,1.7,1,2.7,0.076,12.9,0.531,-0.9,-1,0.1,-1.5624,0.4865,-1.35
77,Jeremiah Fears,PG,NOP,19,55,44,1404,13.2,3.6,3,1.3,0.3,2.2,1.8,0.431,0.328,0.814,24.6,0.9,-1,-0.1,-0.005,12.6,0.517,-3.6,-2.4,-1.2,-5.0544,0.446,-5.4
78,Jerami Grant,PF,POR,31,38,19,1102,19,3.5,2.4,0.7,0.6,2.1,2.6,0.441,0.38,0.828,25,0.7,1.9,2.6,0.112,16.1,0.6,0.2,1.5,-1.3,0.22040000000000004,0.503,0.30000000000000004
79,Stephon Castle,PG,SAS,21,43,42,1306,16.7,5.1,7,1.3,0.3,3.4,3.3,0.468,0.289,0.722,25.3,1.9,1.1,3,0.109,16.6,0.565,1,0,0.9,1.306,0.515,1.5
80,Donte DiVincenzo,SG,MIN,29,55,55,1716,13,4.5,4.2,1.4,0.5,1.5,2.6,0.413,0.385,0.753,17.2,2.1,2.1,4.2,0.118,13.5,0.576,1.3,0.5,0.8,2.2308,0.5195,1.9500000000000002
81,Collin Gillespie,PG,PHO,26,53,34,1505,13.4,4.2,4.7,1.4,0.2,1.7,1.5,0.436,0.423,0.846,19.3,1.9,2.7,4.5,0.145,16.6,0.596,3.6,2.7,0.9,5.418,0.554,5.4
82,Toumani Camara,PF,POR,25,54,54,1812,13.2,5.3,2.6,1,0.4,1.9,3.2,0.438,0.364,0.714,16.1,1.3,1.2,2.5,0.066,10.8,0.575,-1.6,-1.1,-0.5,-2.8992000000000004,0.476,-2.4000000000000004
83,Ayo Dosunmu,SG,2TM,26,47,10,1242,15.1,2.9,3.6,0.8,0.3,1.3,1.8,0.516,0.451,0.858,21,0.6,2.6,3.1,0.122,17.1,0.637,0.7,1.6,-0.9,0.8694,0.5105,1.0499999999999998
84,Keldon Johnson,SF,SAS,26,53,0,1260,13.4,5.9,1.4,0.7,0.2,1,2,0.547,0.382,0.787,20.2,1.7,3,4.7,0.178,18.5,0.641,2,1.9,0.1,2.52,0.53,3
85,Alex Sarr,C,WAS,20,41,41,1156,17.2,7.8,2.8,0.8,2,1.7,2.1,0.496,0.336,0.691,25.5,0.9,1.1,2,0.083,20.3,0.554,1.4,1.5,-0.1,1.6183999999999998,0.521,2.0999999999999996
86,John Collins,PF,LAC,28,50,41,1390,13.9,5.1,0.9,0.8,0.8,1.3,2.7,0.566,0.436,0.783,18.9,1.2,2.3,3.4,0.119,16.3,0.663,-0.1,0.4,-0.5,-0.13899999999999998,0.4985,-0.15000000000000002
87,Austin Reaves,SG,LAL,27,27,22,910,25.7,5.1,6,1,0.2,3.4,2.2,0.508,0.363,0.871,29.3,0.6,2.8,3.4,0.178,23,0.665,4.1,5,-0.9,3.731,0.5615,6.1499999999999995
88,Jaylon Tyson,SG,CLE,23,49,34,1368,14,5.4,2.3,0.9,0.4,1.6,2.6,0.516,0.477,0.75,18.8,1.3,2.2,3.6,0.125,15.7,0.634,0.7,1.2,-0.5,0.9576,0.5105,1.0499999999999998
89,OG Anunoby,PF,NYK,28,41,41,1353,16.6,5.5,2.4,1.7,0.7,2.1,2.5,0.479,0.37,0.8,20.3,1.9,1.5,3.4,0.12,15.7,0.603,1.4,0.4,1,1.8941999999999999,0.521,2.0999999999999996
90,Derik Queen,C,NOP,21,54,42,1401,12.2,7.3,4.2,1.1,0.9,2.4,2.8,0.491,0.269,0.777,21.7,1.5,0.6,2,0.07,16.5,0.554,-0.2,-1,0.9,-0.2802,0.497,-0.30000000000000004
91,Reed Sheppard,SG,HOU,21,52,6,1285,12.6,2.6,3,1.4,0.6,1.3,2,0.425,0.383,0.776,21.7,1.8,1.5,3.3,0.125,15.1,0.547,2.1,0.6,1.5,2.6985,0.5315,3.1500000000000004
92,Bobby Portis,PF,MIL,30,49,9,1194,13.3,6.6,1.6,0.5,0.2,1,1.7,0.484,0.456,0.711,22.7,1.1,1,2,0.081,16.3,0.579,-0.5,1.1,-1.6,-0.597,0.4925,-0.75
93,Brandin Podziemski,SG,GSW,22,54,19,1442,11.9,4.6,3.6,1.1,0.2,1.5,1.8,0.449,0.372,0.758,19,1.8,1.3,3.1,0.102,13.8,0.569,-0.2,-0.7,0.5,-0.2884,0.497,-0.30000000000000004
94,Max Christie,SG,DAL,22,49,40,1454,13.1,3.4,2.2,0.6,0.4,1.1,1.4,0.464,0.425,0.874,16.4,1.2,1.7,2.9,0.095,12.5,0.624,0,0,0,0,0.5,0
95,Cedric Coward,SG,MEM,22,48,35,1263,13.3,6.2,2.9,0.6,0.4,1.8,2,0.468,0.34,0.843,20.8,1.2,1.1,2.3,0.087,14.7,0.58,-0.2,0.1,-0.3,-0.2526,0.497,-0.30000000000000004
96,Collin Sexton,SG,2TM,27,44,12,999,14.4,2,3.7,0.8,0.2,2.2,1.9,0.482,0.383,0.873,25.9,0.8,1.7,2.4,0.118,17.1,0.611,0.2,1.1,-0.9,0.1998,0.503,0.30000000000000004
97,Kyshawn George,SF,WAS,22,42,42,1272,15.1,5.5,4.9,1.1,0.9,2.8,3.8,0.444,0.379,0.782,22.4,0.6,0.2,0.8,0.03,13.8,0.561,-1.2,-0.8,-0.5,-1.5264,0.482,-1.7999999999999998
98,Josh Giddey,PG,CHI,23,34,31,1090,18.6,8.6,8.8,0.9,0.3,3.5,1.6,0.462,0.366,0.775,25.8,1,1.5,2.4,0.106,19.3,0.575,2.9,2.7,0.2,3.161,0.5435,4.35
99,Myles Turner,C,MIL,29,49,49,1397,12.9,5.7,1.6,0.7,1.7,1.2,2.7,0.441,0.386,0.756,18.9,1.4,1.2,2.6,0.089,14.6,0.586,-0.6,-0.5,-0.1,-0.8382,0.491,-0.8999999999999999
100,Nic Claxton,C,BRK,26,50,49,1464,12.5,7.3,4,0.7,1.3,1.4,2.3,0.59,0.214,0.607,17.4,1.3,3.1,4.4,0.145,18.7,0.608,1.9,0.9,1,2.7815999999999996,0.5285,2.8499999999999996
101,Ivica Zubac,C,LAC,28,43,42,1328,14.4,11,2.2,0.4,0.8,1.9,2.4,0.613,NA,0.705,19.1,1.4,2.6,4,0.145,19,0.635,0,0.9,-0.9,0,0.5,0
102,Brice Sensabaugh,SF,UTA,22,51,9,1102,12.1,2.9,1.6,0.7,0.1,1.2,1.8,0.448,0.338,0.855,22.2,0,0.8,0.8,0.035,13.3,0.581,-3.1,-0.4,-2.7,-3.4162000000000003,0.4535,-4.65
103,Kyle Kuzma,PF,MIL,30,48,24,1283,12.8,5,2.6,0.6,0.4,1.6,2.1,0.491,0.331,0.722,21.3,1,0.6,1.6,0.059,13.8,0.572,-2.5,-1.5,-1,-3.2074999999999996,0.4625,-3.75
104,De'Andre Hunter,SF,2TM,28,45,25,1176,13.7,4.1,2,0.7,0.1,1.7,2.5,0.415,0.305,0.867,22.6,1,0.1,1.1,0.047,11.4,0.545,-3.9,-2.5,-1.5,-4.586399999999999,0.4415,-5.85
105,Duncan Robinson,SF,DET,31,50,50,1412,12.2,2.7,1.9,0.6,0.3,0.7,2.1,0.44,0.401,0.739,15.7,1.6,2.2,3.8,0.128,11.8,0.612,0.2,0.4,-0.2,0.2824,0.503,0.30000000000000004
106,Jaylen Wells,SG,MEM,22,51,51,1370,12,3.5,1.7,0.8,0.1,1.1,2.1,0.409,0.335,0.763,19.1,0.9,0.3,1.2,0.042,10.2,0.534,-3.8,-2.6,-1.1,-5.206,0.443,-5.699999999999999
107,Noah Clowney,PF,BRK,21,47,41,1335,13,4.3,1.8,0.7,0.8,1.7,2.7,0.392,0.322,0.798,20.7,0.9,0,0.9,0.032,11.2,0.551,-3.4,-2.3,-1.1,-4.539,0.449,-5.1
108,Deandre Ayton,C,LAL,27,46,46,1299,13.2,8.5,0.9,0.6,1,1.4,2.3,0.675,NA,0.646,17.1,1.3,2.5,3.8,0.14,18.3,0.68,-1,0,-1,-1.299,0.485,-1.5
109,Quentin Grimes,SG,PHI,25,48,7,1434,12.7,3.8,3.6,0.9,0.4,1.9,2,0.439,0.341,0.859,17.9,1.2,1.4,2.6,0.086,12.8,0.592,-0.9,-0.6,-0.3,-1.2906,0.4865,-1.35
110,Jarrett Allen,C,CLE,27,42,42,1148,14.5,8.3,2,1,0.8,1.4,1.8,0.615,0.111,0.746,18.8,1.7,2.8,4.5,0.187,20.4,0.654,1.8,1.2,0.7,2.0664,0.527,2.7
111,Ajay Mitchell,SG,OKC,23,43,9,1129,14.1,3.5,3.7,1.4,0.3,1.6,2.2,0.487,0.35,0.87,22.3,2.1,1.6,3.7,0.158,17.2,0.59,2,0.4,1.6,2.258,0.53,3
112,Santi Aldama,PF,MEM,25,43,11,1198,14,6.7,2.9,0.9,0.7,1.3,1.6,0.479,0.35,0.667,20.1,1.4,1.4,2.8,0.111,16.4,0.572,1.8,1.2,0.6,2.1564,0.527,2.7
